track_id,track_name,artist_name,genre,tempo,energy,valence,acousticness,popularity,genre_code
44RW9FEY76mLQCRQUjT0Zt,Change,Blind Melon,rock,0.16033212667392355,0.45778232972858995,0.539608819273695,0.608433734939759,0.6391752577319587,0.9
3tI3SEykqxq2ielVBTWkpo,The Boys Are Back In Town,Thin Lizzy,jazz_blues,0.17840670328835784,0.8694661164161419,0.6994809215918404,0.2931726907630522,0.0,0.7000000000000001
2fSIF8CJhoc9CJhF9vJDXp,Jolene,Ray LaMontagne,acoustic,0.37363744525732223,0.13847636834653732,0.28867032955913746,0.8664658634538153,0.6597938144329897,0.0
42xnrDAQcU0208y6iGR5Ls,Only One I Need,William Black;HALIENE;Thomas Laurent,edm,0.4870516163329367,0.6355092327619964,0.18242621092999017,0.5140562248995985,0.3917525773195876,0.30000000000000004
7s1upm7yr7ZjrzXMwHawtG,Sexual Healing - Kygo Remix,Marvin Gaye;Kygo,jazz_blues,0.27911804166772136,0.6786858250243496,0.6509121816470874,0.32228915662650603,0.6597938144329897,0.7000000000000001
5IztFgMSB1QcVh5UXEbZgF,Cheek To Cheek,Ella Fitzgerald;Louis Armstrong,jazz_blues,0.3899197529301571,0.4407125141830085,0.6671017616286717,0.5843373493975903,0.0,0.7000000000000001
7x0a4QdO76GeTNQNMqHyHR,Circus,Isolated,edm,0.6789307141229779,0.5873121065156489,0.18546175717653723,0.4929718875502008,0.38144329896907214,0.30000000000000004
37fnhRfjJMRJdsCPDSK13G,Solid Foundation,The Congos,world_music,0.45524137407285525,0.2549527567752106,0.7116231065780286,0.00534136546184739,0.26804123711340205,1.0
25h6NHq2mLaiupkc0XDuBa,Kioque,Akira Kosemura,classical,0.47324506999468396,0.10333263045857556,0.19962763966042354,0.9548192771084337,0.5979381443298969,0.2
1Jp4sSVE8NlhjTJ9PY6MTh,Happy Anywhere,Blake Shelton;Gwen Stefani,folk,0.1878794015644381,0.7359199124418873,0.6549595766424835,0.13453815261044177,0.0,0.4
